name,gender,birthyear,hpi,group
Cliff Jones,M,1935,50.227904406653224,28
Hot Rod Hundley,M,1934,50.22690957429245,28
Fernando Lopez,M,1904,50.22679449794431,28
Wilma Mankiller,F,1945,50.22650706762293,28
Hanya Yanagihara,F,1974,50.226412586079334,28
Hiroshi Ohashi,M,1959,50.22537826523018,28
Anne Donovan,F,1961,50.22448092515034,28
Rabiu Afolabi,M,1980,50.22439320359496,28
Valeria Răcilă,F,1957,50.223358005486425,28
Ronnie Milsap,M,1943,50.2230971807087,28
Miriam Blasco,F,1963,50.221576784914625,28
Lina Kačiušytė,F,1963,50.220122815414335,28
Jim Gilmore,M,1949,50.21875545765212,28
Noel Hogan,F,1971,50.21697432788171,28
Gernot Jurtin,M,1955,50.21555920644477,28
Chris Shiflett,M,1971,50.2154308943418,28
Errol Morris,M,1948,50.2154214784462,28
Catherine Tizard,F,1931,50.21536901847227,28
Ricardo Osorio,M,1980,50.21361532941045,28
Bertrand Gille,M,1978,50.2125231741527,28
Alex Chandre de Oliveira,M,1977,50.211261933754606,28
JC Chasez,M,1976,50.210694222187456,28
Angelica Agurbash,F,1970,50.210360687370184,28
Domonique Simone,F,1971,50.20936161785384,28
Peter Cattaneo,M,1964,50.20857113586585,28
Ken Bowersox,M,1956,50.20790742170923,28
Primož Peterka,M,1979,50.20712779076057,28
Steed Malbranque,M,1980,50.206043469538784,28
Craig Brown,M,1940,50.205795177597736,28
Kelly Stables,F,1978,50.205734043405975,28
Martin Verkerk,M,1978,50.20537414354386,28
Doug Jones,F,1954,50.20516301299588,28
Bernard Lagat,M,1974,50.20500910951742,28
Samuel T. Durrance,M,1943,50.204899134858394,28
Gonzalo Sorondo,M,1979,50.20340234909029,28
Alistair Darling,M,1953,50.20232246837367,28
Willye White,F,1939,50.201313811056686,28
Yoon Jong-hwan,M,1973,50.200776088205174,28
2 Chainz,M,1977,50.200039284691215,28
Diane Farr,F,1969,50.19892587240967,28
Ronald Pofalla,M,1959,50.19834019303734,28
Tarik Oulida,M,1974,50.19689680562944,28
Noah Hawley,M,1967,50.194581881810606,28
Hiromitsu Isogai,M,1969,50.1942627708378,28
Steve Heighway,F,1947,50.192753059236864,28
Bartosz Bosacki,M,1975,50.19164057536202,28
David Morales,M,1962,50.19097370830855,28
Ad-Rock,M,1966,50.1906040679674,28
Massimo Maccarone,M,1979,50.189351403111694,28
Ryuzo Morioka,M,1975,50.18873945253042,28
Ahn Jae-hyung,M,1965,50.18854377161991,28
Eliot Engel,M,1947,50.187902401257915,28
Chira Apostol,F,1960,50.18686724698985,28
Tracy Middendorf,F,1970,50.18526678290855,28
Susie Essman,F,1955,50.18494227792979,28
Esther Dyson,F,1951,50.18293430282641,28
Wes Ramsey,M,1977,50.182624927076304,28
Jeff VanderMeer,F,1968,50.18179817179826,28
Ghostface Killah,M,1970,50.180841207755755,28
Jade Raymond,F,1975,50.18076250476375,28
Layla El,F,1977,50.17947192634832,28
Shingo Katori,M,1977,50.17947111300231,28
Juha Tiainen,M,1955,50.17898542822556,28
Sami Trabelsi,M,1968,50.17871216345378,28
Malalai Joya,F,1978,50.1786508876522,28
Juan Manuel Moreno,M,1970,50.17835504248783,28
Mario Aerts,M,1974,50.17791352907684,28
Carlos Amarilla,M,1970,50.175898658936426,28
Glen De Boeck,M,1971,50.175817890638946,28
Katie Morgan,F,1980,50.175627010810075,28
Barbara Jordan,F,1957,50.1754128739134,28
Yoshiyuki Matsuoka,M,1957,50.17398316360054,28
Saeed Jalili,M,1965,50.17360630167603,28
Koji Kondo,M,1972,50.17355429837244,28
Sam Rivers,M,1977,50.17349353246229,28
Svein Oddvar Moen,M,1979,50.17328105618236,28
Valeri Broshin,M,1962,50.1728336084201,28
Massari,M,1980,50.172350694327875,28
Deividas Šemberas,M,1978,50.171958813970406,28
Susumu Uemura,M,1964,50.17171663832493,28
Sahlene,F,1976,50.17148518639383,28
Adam Saitiev,M,1977,50.170466860543705,28
Addis Abebe,M,1970,50.16902361773788,28
Randy Travis,M,1959,50.168387896245015,28
Sérgio Manoel,M,1972,50.168110922670735,28
Nat Pendleton,M,1895,50.166769969552305,27
Torgny Mogren,M,1963,50.16560959187332,28
Kasi Lemmons,F,1961,50.16540960705351,28
Paul Harrington,M,1960,50.16511871306652,28
Arjun Rampal,M,1972,50.16463082537308,28
Pedro Barbosa,M,1970,50.16240543083182,28
Colson Whitehead,M,1969,50.160820817412315,28
Amy Locane,F,1971,50.16058131251989,28
Raven,M,1964,50.15930168657566,28
Eddy Mazzoleni,M,1973,50.15862647740286,28
Shinya Nakano,M,1977,50.15797313052596,28
Jennifer Westfeldt,F,1970,50.15744765634661,28
Olivia Lufkin,F,1979,50.15721360246526,28
Charles L. Veach,M,1944,50.15692017096101,28
Mălina Olinescu,F,1974,50.15636351098027,28
Felicia Day,F,1979,50.15592781914515,28
Alton B. Parker,M,1852,50.155618444153255,27
Raúl González,M,1970,50.15478698780903,28
Leonid Yudasin,M,1959,50.15353323799977,28
Salah Hissou,F,1972,50.15262439699784,28
Geoff Ryman,M,1951,50.15229966389045,28
Steve Howey,M,1977,50.15159726434113,28
Nita Ambani,F,1963,50.1494265459069,28
Tom Udall,M,1948,50.148975575821545,28
Mixu Paatelainen,M,1967,50.147822821251715,28
Gabriel Iglesias,M,1976,50.14777490552018,28
Jim Jeffords,M,1934,50.14767621644496,28
Aleksander Tammert,M,1973,50.14723834048477,28
Ryan Seacrest,M,1974,50.14581224324735,28
Usha Uthup,F,1947,50.14578363789045,28
Ricardo Tavarelli,M,1970,50.140475704180176,28
Emma Donoghue,F,1969,50.138797688069694,28
Félix Sánchez Bas,F,1975,50.13865633183122,28
Saïd Chiba,M,1970,50.13756265597847,28
Ahmed Best,M,1973,50.13582329781613,28
Teddy Park,M,1978,50.134769403890985,28
Mike Fisher,M,1943,50.13415325888089,28
Divya Bharti,F,1974,50.13388121963896,28
Philippe Gaumont,M,1973,50.1336153387446,28
Yoshiharu Horii,M,1953,50.133380899597206,28
Maggie Roswell,F,1952,50.13331765741973,28
Olga Chernyavskaya,F,1963,50.13319668463773,28
Richard Hawley,M,1967,50.13280595613527,28
Anna Diamantopoulou,F,1959,50.132436328837855,28
Autumn Phillips,F,1978,50.131727475915454,28
The-Dream,M,1977,50.13125345135919,28
Riki Lindhome,F,1979,50.130820018130784,28
Akiyoshi Yoshida,F,1966,50.13067650609083,28
Maureen Caird,F,1951,50.130173160187205,28
Mauro Lustrinelli,M,1976,50.12963794814173,28
Mona Eltahawy,F,1967,50.12824407817851,28
Dieter Thoma,M,1969,50.127098097018965,28
Ronnie Corbett,M,1930,50.12669174385933,28
Amara Traoré,M,1965,50.12560841601193,28
Sigga,F,1962,50.12203133839578,28
Hélio Castroneves,M,1975,50.11990036882866,28
Fabián Estay,F,1968,50.118818456777824,28
Sherri Martel,F,1958,50.11729564050889,28
Mary Scheer,F,1963,50.11681648366845,28
Jiří Šlégr,M,1971,50.115596261371955,28
David Robert Mitchell,M,1974,50.11516233804668,28
Anne Kremer,F,1975,50.11467143993976,28
Amy Chua,F,1962,50.11433869653971,28
Konstantina Kouneva,F,1964,50.114138992278704,28
Jaime Ray Newman,F,1978,50.11348821637086,28
Scott Hamilton,M,1958,50.11231389389493,28
Kenneth Cockrell,M,1950,50.110035120566494,28
Roberto Orci,M,1973,50.1098621678048,28
Robert Lang,M,1970,50.10957185443103,28
Yobes Ondieki,M,1961,50.10892796941462,28
David Jacobs,M,1888,50.10822473317915,27
Glen Drover,M,1969,50.10800112518923,28
Konrad Plautz,M,1964,50.106628335548585,28
John Kennedy,F,1951,50.10626692112504,28
Masatada Ishii,M,1967,50.106154179056944,28
Waldemar Legień,M,1963,50.10550860793872,28
Zaza Gogava,M,1971,50.105404563070266,28
Geert De Vlieger,M,1971,50.10522856918167,28
Fernanda Lima,F,1977,50.10429998025476,28
Kimberly Elise,F,1967,50.10390791944222,28
Miroslav Šatan,M,1974,50.10390194675977,28
Ildefons Lima,M,1979,50.103669959535466,28
Colin Todd,M,1948,50.10338002914739,28
Miroslav Stević,M,1970,50.10275465810594,28
Anna Calvi,F,1980,50.1026596804841,28
Paulo Nunes,M,1971,50.10210849193555,28
Keith Ellison,M,1963,50.10209701333748,28
Israel Pickens,M,1780,50.10167716167989,26
Steven Swanson,M,1960,50.10152882132689,28
Heather Donahue,F,1974,50.100595679664806,28
ZP Theart,M,1975,50.09998168287566,28
Vincent Peillon,M,1960,50.09890772351281,28
Samir Rifai,M,1966,50.098075412909544,28
Frederick D. Gregory,M,1941,50.09785986204379,28
Masashi Oguro,M,1980,50.09575665934541,28
Jefferson Pérez,M,1974,50.0952773234103,28
Lourdes Flores,F,1959,50.094703736742055,28
Bruno Quadros,M,1977,50.09460182653227,28
Angelo Scuri,M,1959,50.09434864574751,28
Serhiy Arbuzov,M,1976,50.09432118056368,28
Yoshiyuki Hasegawa,M,1969,50.09260189708199,28
Little Jimmy Dickens,M,1920,50.09176176759129,28
Aaron Krickstein,M,1967,50.09146510966951,28
Anja Karliczek,F,1971,50.09099602976475,28
Yelena Nikolayeva,F,1966,50.08989080688107,28
Darrell Hammond,M,1955,50.08929283346541,28
Mortiis,M,1975,50.08864085254539,28
Angela Bettis,F,1973,50.088266725705594,28
Andrea Boattini,M,1969,50.088157073093775,28
Kevin Corrigan,M,1969,50.08701905562915,28
Lisa Sheridan,F,1974,50.08641490462688,28
Mikael Nilsson,M,1978,50.08622121083866,28
Dr. Luke,M,1973,50.0854751815701,28
Pierre Njanka,M,1975,50.084983065972374,28
Wouter Bos,M,1963,50.08452424344612,28
Yuta Abe,M,1974,50.08447243412167,28
Irwin Keyes,M,1952,50.08421695355239,28
Bakary Gassama,M,1979,50.08358963352775,28
Justin Chancellor,M,1971,50.0815748452707,28
John C. Baez,M,1961,50.08100125005773,28
Tony Anselmo,M,1960,50.080806537893565,28
Leonard Maltin,M,1950,50.0805691610542,28
Dhani Harrison,M,1978,50.08054852765292,28
Nikolaj Koppel,M,1969,50.07913199491143,28
Michael Wenden,M,1949,50.07839538484485,28
Garfield Sobers,F,1936,50.0783518342581,28
Ryan Miller,M,1980,50.07763507944266,28
Abderrahim Ouakili,M,1970,50.07733033769611,28
Arnaud Beltrame,M,1973,50.07587041187291,28
Anne Dorthe Tanderup,F,1972,50.075121257283655,28
Karmenu Mifsud Bonnici,M,1933,50.07444643776168,28
Eoin MacNeill,M,1867,50.07411488193193,27
Håkan Hellström,M,1974,50.07382073231403,28
Eric W. Weisstein,M,1969,50.07380196096684,28
Caren Metschuck,F,1963,50.073263540916905,28
Lauren Faust,F,1974,50.07231330860442,28
Sibylle Berg,F,1968,50.071472540198506,28
Peter Asher,M,1944,50.0711911930605,28
Norman Lamont,M,1942,50.0695964015669,28
Eugenie Scott,F,1945,50.06957258266758,28
Eddie Johnson,M,1959,50.06872584222557,28
Leslie Jones,F,1967,50.0680591310709,28
David Andersen,M,1980,50.06757888455511,28
Rúnar Kristinsson,M,1969,50.06724938492499,28
Giovanna Trillini,F,1970,50.0664289973532,28
Jill Eikenberry,F,1947,50.0661586601356,28
David Musulbes,M,1972,50.06608581990515,28
Ruslan Nigmatullin,M,1974,50.06549982227416,28
Dagmar Neubauer,F,1962,50.06528615860269,28
Milan Osterc,M,1975,50.06487037995264,28
Saskia Reeves,F,1961,50.06234305446821,28
André Luiz Moreira,M,1974,50.06206449292208,28
Maria McKee,F,1964,50.06161512014155,28
Kento Masuda,M,1973,50.06073479520506,28
Magdalena Andersson,F,1967,50.05998786647807,28
Kenneth Perez,M,1974,50.05994149045336,28
Daran Norris,M,1964,50.05918095247619,28
Leander Paes,M,1973,50.05900425848293,28
Rachel Talalay,F,1958,50.05753181811133,28
Lincoln Chafee,M,1953,50.05742959571624,28
Dustin Lance Black,M,1975,50.0566079472227,28
Yvonne Mitchell,F,1915,50.05539107104582,28
Ricardo Santos,M,1975,50.05493004779685,28
Gertrude Berg,F,1899,50.05423609923842,27
Maritza Martén,F,1963,50.05366551752014,28
Claudia Llosa,F,1976,50.05292591035389,28
Stanford R. Ovshinsky,M,1922,50.052231320829264,28
Eugen Bejinariu,M,1959,50.050997876410406,28
Stefano Cerioni,M,1964,50.04955524222567,28
Mark Jackson,F,1965,50.04793194791074,28
Bruce Cohen,M,1961,50.04660104999224,28
Emilie Autumn,F,1979,50.04169085039126,28
Ayhan Akman,M,1977,50.041566198538234,28
Amy Pascal,F,1958,50.04107121074849,28
Ze'ev Elkin,M,1971,50.04001897193693,28
Sara Stridsberg,F,1972,50.03990943555093,28
Carl J. Meade,M,1950,50.03981874362511,28
Jerry Stackhouse,M,1974,50.03959540739984,28
Bart Brentjens,M,1968,50.03820068981599,28
Franziska van Almsick,F,1978,50.0378552732995,28
Paolo Meneguzzi,M,1976,50.03780894780119,28
Andreas Andersson,M,1974,50.03754113454365,28
Tim Rice-Oxley,M,1976,50.03753254813559,28
Jonathan Erlich,M,1977,50.037000791789154,28
Ante Covic,M,1975,50.036934358919055,28
Sebastian Rejman,M,1978,50.03660726565561,28
Tom Carper,M,1947,50.03577921067296,28
Anna Deavere Smith,F,1950,50.03506546291398,28
Goran Vasilijević,M,1965,50.03329523775527,28
Misaki Ito,F,1977,50.032868463596614,28
Ed Schafer,M,1946,50.03281337338665,28
Miyuki Izumi,F,1975,50.03265180593754,28
F. Sionil José,M,1924,50.030386794140114,28
Kathrin Schmidt,F,1958,50.029866226490554,28
Saiko Takahashi,F,1976,50.02880048800692,28
Branko Babić,M,1950,50.02722394747496,28
Kornél Mundruczó,M,1975,50.02705650433321,28
Lawton Chiles,M,1930,50.026916443214056,28
Hugo Alcântara,M,1979,50.02687792928429,28
Vebjørn Rodal,M,1972,50.0263776803531,28
Dmitri Bulykin,M,1979,50.02438196369355,28
Packie Bonner,M,1960,50.02404247082109,28
Jason Cooper,M,1967,50.02347121679584,28
Norbert Hauata,M,1979,50.022877138437735,28
Pete Shelley,F,1955,50.02149153444167,28
Chris Hughton,M,1958,50.02116884681955,28
Allan Simonsen,M,1978,50.02114702533598,28
Nuno Resende,M,1973,50.01979492744459,28
Éric Poulat,M,1963,50.01961711200659,28
Lawrence Wright,M,1947,50.01943625166538,28
Tyler Labine,M,1978,50.01761318917694,28
José Luis Martí,M,1975,50.01733549573459,28
Anier García,M,1976,50.016091151317106,28
Nicole Sullivan,F,1970,50.01555877863093,28
Shigemitsu Egawa,M,1966,50.01496861683992,28
Kennedy Bakircioglu,M,1980,50.01489703805436,28
William P. Fessenden,M,1806,50.014703226382835,27
Charlie Brooker,M,1971,50.01452881798408,28
Kakhaber Tskhadadze,M,1968,50.01450749568925,28
Janus Friis,M,1976,50.01405392305329,28
Kellie Martin,F,1975,50.013001608130985,28
Yksel Osmanovski,M,1977,50.01279907217257,28
Rie Yamaki,F,1975,50.01203675347181,28
Jawhar Mnari,M,1976,50.01194069803259,28
Fernando de Araújo,M,1963,50.010217229674424,28
Lisa Loeb,F,1968,50.00973081186525,28
Deborah Snyder,F,1901,50.00951578874205,28
Børge Brende,M,1965,50.008448141048504,28
Julia Sweeney,F,1959,50.008326561375576,28
Maarja-Liis Ilus,F,1980,50.00807265006105,28
José Porras,M,1970,50.00782945814136,28
Gunnar Halle,M,1965,50.0068759028719,28
Gianna Terzi,F,1980,50.00658208915069,28
Kristian Nairn,M,1975,50.00628238062041,28
Danilo Gabriel de Andrade,M,1979,50.00468487426123,28
Steve King,M,1949,50.00421894848675,28
Kalzeubet Pahimi Deubet,M,1957,50.00367361678398,28
Deanna Russo,F,1979,50.003246177719795,28
Kevin Eastman,M,1962,50.0010708262221,28
Eduardo Iturralde González,M,1967,50.00064667616227,28
Matt Vogel,M,1957,50.000533012705155,28
Dave Barry,M,1947,50.00013406371606,28
Tommy Banks,M,1929,49.99924695928653,28
Hideto Suzuki,M,1974,49.99459012948786,28
Brian Duffy,M,1953,49.994330254774994,28
Jesper Christiansen,M,1978,49.99405394928008,28
Edward Lowassa,M,1953,49.993906924561145,28
Titi Camara,M,1972,49.99325068485439,28
Eric Peterson,F,1964,49.99303906692299,28
Ella Grasso,F,1919,49.9916887174917,28
Mýa,F,1979,49.99121740850904,28
Bisco Hatori,F,1975,49.99065308874608,28
Igors Rausis,M,1961,49.990469129004794,28
Kathleen Hanna,F,1968,49.98888520768383,28
Ludwig Kögl,M,1966,49.98879439556991,28
David Lyons,M,1976,49.98851344723823,28
Jaska Raatikainen,M,1979,49.98838845690791,28
Nadav Lapid,M,1975,49.98764522810808,28
Mark Philippoussis,M,1976,49.98747008886023,28
José Manuel Soria,M,1958,49.98701069249137,28
Christopher Daniels,M,1970,49.98663091243903,28
Scott Chipperfield,M,1975,49.986024272121824,28
Luciana Aymar,F,1977,49.98554651808189,28
Nigel Godrich,M,1971,49.98422304183648,28
Dylan Neal,M,1969,49.983917913083786,28
Dmitri Popov,M,1967,49.98359938341709,28
Peter Hedges,M,1962,49.98213875302249,28
Ben Nelson,M,1941,49.98211303008715,28
Marwan al-Shehhi,M,1978,49.98204766163486,28
Shamil Serikov,M,1956,49.9820063925807,28
Junot Díaz,M,1968,49.98196440001272,28
Gianni Guigou,M,1975,49.981914816977664,28
Dedee Pfeiffer,F,1964,49.98153640079666,28
Rocky Gray,M,1974,49.98092070898898,28
Faith Ford,F,1964,49.97961249325654,28
Joey McIntyre,M,1972,49.97864456037494,28
Risto Laakkonen,M,1967,49.977571414316614,28
Sully Erna,M,1968,49.97406845152646,28
Sérgio Paulinho,M,1980,49.973676474755834,28
Marc Maron,M,1963,49.97212573477832,28
Charlie Wilson,F,1953,49.972068010642225,28
Fabri Fibra,M,1976,49.97204022433812,28
Maria Butyrskaya,F,1972,49.97167865085232,28
Ricki Herbert,M,1961,49.970495998673165,28
Martin Brodeur,M,1972,49.970169213105656,28
Mahamat Kamoun,M,1961,49.969421973181355,28
Peter Van der Heyden,M,1976,49.9691944750137,28
Marzio Bruseghin,M,1974,49.96841546891196,28
Bruce Baumgartner,F,1960,49.96789172116637,28
Zdzisław Hoffmann,M,1959,49.96753371385233,28
Paul McGillion,M,1969,49.96686062684974,28
Jonathan Crombie,M,1966,49.96545723599733,28
Marianna Madia,F,1980,49.965453482673325,28
Charles Krauthammer,M,1950,49.965286733436685,28
Taylor Negron,M,1957,49.96504385737811,28
Baitullah Mehsud,M,1974,49.96499281547625,28
Ed Gordon,M,1908,49.96489003315787,28
Brendan O'Brien,M,1960,49.96301365355664,28
Ashley Massaro,F,1979,49.962017005054435,28
Tahmoh Penikett,M,1975,49.96199731574622,28
Graham Watson,M,1956,49.96146285242722,28
Jasmine Guy,F,1962,49.961206120364274,28
Peter Hollingworth,M,1935,49.96029520167916,28
Jemma Redgrave,F,1965,49.95916473186647,28
Nozomi Hiroyama,M,1977,49.95869399503888,28
Henry Louis Gates Jr.,M,1950,49.958295664335004,28
Mohsen Namjoo,M,1976,49.95748607558924,28
Benjamin Fitzpatrick,M,1802,49.95574899746258,27
Joonas Kolkka,M,1974,49.952267416807565,28
Daniel Erlandsson,M,1976,49.95167706428451,28
Catalino Rivarola,M,1965,49.95103221318375,28
Alphonse Tchami,M,1971,49.95079182278062,28
Ivica Mornar,M,1974,49.95047401525251,28
Anderson Luis da Silva,M,1972,49.94968805410753,28
Juicy J,M,1975,49.94922095134211,28
Walter Reuther,M,1907,49.94666926068976,28
Dominic Keating,M,1962,49.946440786984475,28
Yuri Savichev,M,1965,49.9456740793408,28
David Barrufet,M,1970,49.94552826229337,28
Choi Sung-yong,M,1975,49.94425164412759,28
Amir Ohana,M,1976,49.94381464424278,28
Alexei Kovalev,M,1973,49.941622118365295,28
Derek Trucks,M,1979,49.940748881933345,28
Grant Bowler,M,1968,49.940687731683774,28
Claudio Maldonado,M,1980,49.94049501864783,28
Carole Merle,F,1964,49.940371029290176,28
David Yost,M,1969,49.93976301788343,28
Jerome Apt,M,1949,49.936413149493134,28
Myriam Bédard,F,1969,49.93399859376486,28
Susanne Riess,F,1961,49.93238415785013,28
Poul-Erik Høyer Larsen,F,1965,49.9319674003934,28
Mikel Herzog,M,1960,49.93076611922948,28
Andrey Malakhov,M,1972,49.93003200277873,28
Chenoa,F,1975,49.92918490972336,28
Joely Fisher,F,1967,49.928460655437824,28
Jani Lane,F,1964,49.92825812001748,28
Robertas Javtokas,M,1980,49.92704842578794,28
David Sedaris,M,1956,49.92440616044801,28
Sylvain Sylvain,M,1951,49.92416559074854,28
Felicity Kendal,F,1946,49.92335288023501,28
Cristiana Capotondi,F,1980,49.92296491756599,28
Yuko Nakazawa,F,1973,49.92211399599935,28
Jamie Redknapp,M,1973,49.92127718719979,28
Charmane Star,F,1979,49.92090660512253,28
Allen Berg,M,1961,49.920811084680565,28
Yordan Yovchev,M,1973,49.92076125685181,28
Matthias Ettrich,M,1972,49.9199397509907,28
Shareef Abdur-Rahim,M,1976,49.91975892576699,28
Justine Pasek,F,1979,49.91943356420323,28
Marcelo Filippini,M,1967,49.91916245170078,28
Anwar al-Awlaki,M,1971,49.91886109112643,28
Marijan Pušnik,M,1960,49.917474889879806,28
Jean-Paul Abalo,M,1975,49.91559436358714,28
Mel Martínez,M,1946,49.91534652797443,28
Miles Franklin,F,1879,49.91450563855205,27
Takashi Hirano,M,1974,49.914452796885755,28
Mark Warner,M,1954,49.91439473860655,28
Ángel Acebes,M,1958,49.91355252849821,28
Masakazu Suzuki,M,1955,49.91205257216872,28
Jim Bridenstine,M,1975,49.91160828797639,28
Ryan Zinke,M,1961,49.91045826607406,28
Ziad Jaziri,M,1978,49.90942494969551,28
John Romita Jr.,M,1956,49.90876234873694,28
Ksenija Pajčin,F,1977,49.90846334018884,28
Steve Bacic,M,1965,49.90799493468797,28
Lukáš Bauer,M,1977,49.90761773862432,28
Dafna Dekel,F,1966,49.906560961572495,28
Fabrizio Moro,M,1975,49.90568672500616,28
Susumu Katsumata,M,1956,49.905213915660475,28
Ron Wyden,M,1949,49.90416221098905,28
Małgorzata Szumowska,F,1973,49.90396009810817,28
Leonhard Stock,M,1958,49.903875845805466,28
John O'Hurley,M,1954,49.90033770610896,28
Jiao Zhimin,F,1963,49.90026691166941,28
Naoko Mori,F,1971,49.897779085453195,28
Sandy Berger,M,1945,49.89774956555386,28
Sergei Fokin,M,1961,49.89703465268265,28
Juninho,M,1977,49.89693826507056,28
Joakim Nilsson,M,1966,49.89665539840033,28
Bashar Abdullah,M,1977,49.895382924517484,28
David Perdue,M,1949,49.895040042816895,28
Yasuyuki Moriyama,M,1969,49.89418775297602,28
Martin Stranzl,M,1980,49.8941316385268,28
Raquel Cassidy,F,1968,49.893592901113955,28
Kazuaki Tasaka,M,1971,49.8934293602782,28
Clayton Anderson,M,1959,49.89300823382563,28
Amanda Somerville,F,1979,49.889827192886514,28
